
	Warning... 
	   Date Selected:                 20170101:2400
	   First Entry In Datebase:       20170423:2400
	   ...Resetting Date Selected To: 20170423:2400
williamsburg20
daily summary

date,atmp_max,atmp_min,pcpn,soil1_max,soil1_min,soil_50cm_max,soil_50cm_min,srad
02/02/2020,3.5,-0.6,0.00,1.1,1.0,1.6,1.5,2963.8
02/03/2020,5.1,-3.5,0.00,1.2,1.1,1.6,1.5,7773.5
02/04/2020,-0.7,-7.3,0.00,1.2,1.1,1.6,1.5,4546.0
02/05/2020,-2.9,-12.2,0.00,1.2,0.8,1.6,1.5,6755.9
02/06/2020,-0.4,-8.6,0.00,0.8,0.7,1.5,1.4,4090.9
02/07/2020,-2.6,-9.2,0.00,0.7,0.6,1.4,1.3,4649.1
02/08/2020,-4.7,-13.9,0.00,0.7,0.6,1.3,1.2,8555.3
02/09/2020,-1.1,-6.6,0.00,0.6,0.5,1.2,1.1,3142.3
02/10/2020,2.7,-8.7,2.79,0.6,0.5,1.2,1.1,10218.6
02/11/2020,-1.8,-8.9,0.00,0.6,0.5,1.2,1.1,2891.8
02/12/2020,3.6,-5.7,0.00,0.6,0.5,1.1,1.1,10130.2
02/13/2020,-5.5,-13.7,0.00,0.6,0.5,1.1,1.1,6891.9
02/14/2020,-7.6,-14.0,0.00,0.6,0.5,1.1,1.1,9869.2
02/15/2020,-1.0,-11.3,0.00,0.6,0.5,1.1,1.0,3370.5
02/16/2020,-0.1,-12.5,0.00,0.5,0.5,1.1,1.0,12722.0
02/17/2020,-0.4,-15.8,0.00,0.5,0.5,1.1,1.0,7256.0
02/18/2020,0.0,-6.7,0.00,0.5,0.4,1.1,1.0,4330.9
02/19/2020,-5.3,-9.5,0.00,0.5,0.4,1.1,1.0,9782.4
02/20/2020,-5.0,-13.3,0.00,0.5,0.5,1.0,1.0,7994.0
02/21/2020,2.4,-11.7,0.00,0.5,0.5,1.1,1.0,13694.9
02/22/2020,7.7,-2.7,0.00,0.5,0.4,1.0,1.0,13772.2
02/23/2020,8.5,0.2,0.00,0.5,0.5,1.0,1.0,13420.4
02/24/2020,6.7,-4.3,0.00,0.5,0.5,1.0,1.0,12321.0
02/25/2020,0.5,-3.6,0.00,0.5,0.5,1.0,1.0,10082.0
02/26/2020,-3.3,-6.2,0.00,0.5,0.5,1.0,1.0,11688.2
02/27/2020,-5.4,-8.2,0.00,0.5,0.5,1.0,1.0,7074.1
02/28/2020,-5.2,-8.1,0.00,0.5,0.5,1.0,0.9,7082.0
02/29/2020,-0.9,-7.4,0.00,0.5,0.5,1.0,0.9,13006.6
03/01/2020,9.4,-9.5,0.00,0.5,0.4,1.0,0.9,11276.4
03/02/2020,6.5,-2.8,0.00,0.5,0.4,1.0,0.9,15367.1
03/03/2020,6.5,-6.0,0.00,0.5,0.4,0.9,0.9,9017.9
03/04/2020,1.8,-5.0,0.00,0.5,0.4,0.9,0.9,5304.8
03/05/2020,5.6,-5.5,0.25,0.5,0.4,1.0,0.9,5766.8
03/06/2020,1.0,-8.4,0.25,0.6,0.4,1.0,0.9,8661.7
03/07/2020,8.9,-10.7,0.00,0.5,0.4,1.0,0.9,16913.7
03/08/2020,15.2,1.5,0.00,1.2,0.4,1.0,0.9,14493.5
03/09/2020,11.7,-0.1,5.84,3.0,1.2,1.7,1.0,2529.3
03/10/2020,1.6,-3.2,2.79,3.0,1.7,1.9,1.7,13219.6
03/11/2020,5.7,-2.8,0.51,2.1,1.3,1.9,1.7,5734.2
03/12/2020,7.9,1.5,4.06,3.1,1.9,2.2,1.8,5811.8
03/13/2020,5.5,-0.8,0.00,3.2,2.1,2.4,2.2,5863.1
03/14/2020,-0.5,-4.8,0.00,2.1,1.2,2.3,1.9,3226.1
03/15/2020,2.3,-9.2,0.00,1.3,0.9,1.9,1.6,18351.8
03/16/2020,6.5,-5.5,0.00,1.1,0.8,1.7,1.5,7317.8
03/17/2020,5.3,-4.1,0.76,2.5,1.1,1.9,1.5,18557.4
03/18/2020,3.5,-2.5,0.00,1.9,1.2,1.9,1.7,2177.7
03/19/2020,9.1,-2.4,10.16,2.9,1.2,2.0,1.7,6615.6
03/20/2020,5.0,-6.0,1.78,3.0,1.4,2.4,2.0,5553.0
03/21/2020,-3.0,-11.1,0.25,1.4,0.8,2.2,1.7,18946.7
03/22/2020,3.1,-8.9,0.00,0.9,0.6,1.7,1.4,14972.8
03/23/2020,5.5,-4.8,0.00,0.6,0.5,1.4,1.3,7198.9
03/24/2020,8.0,-3.4,0.00,0.8,0.5,1.3,1.2,9300.1
03/25/2020,15.4,1.1,7.87,3.7,0.8,2.0,1.2,11927.7
03/26/2020,4.9,1.2,3.56,3.7,3.3,2.7,2.0,4961.6
03/27/2020,10.8,-0.8,0.00,4.5,2.9,3.1,2.7,16035.4
03/28/2020,9.2,1.5,2.79,4.3,3.5,3.4,3.1,3454.7
03/29/2020,11.9,3.5,18.54,5.3,4.0,4.0,3.4,5287.3
03/30/2020,3.8,1.1,3.30,5.0,3.9,4.1,3.9,4180.3
03/31/2020,5.4,0.3,0.00,4.2,3.4,3.9,3.7,7970.3
04/01/2020,9.3,-1.3,0.00,5.5,3.8,4.1,3.8,16480.3
04/02/2020,12.9,-3.3,0.00,5.8,3.0,4.3,3.8,22258.3
04/03/2020,15.2,-4.8,0.00,6.1,3.2,4.5,4.0,21467.0
04/04/2020,7.2,-3.6,6.10,5.5,4.3,4.6,4.5,4015.2
04/05/2020,7.9,-5.3,0.00,5.1,2.9,4.5,4.0,22097.6
04/06/2020,13.7,-5.3,0.00,5.3,2.9,4.3,3.9,13648.3
04/07/2020,15.8,-0.7,10.67,5.5,4.0,4.5,4.2,5099.3
04/08/2020,16.6,3.0,3.56,7.1,5.2,5.2,4.5,15013.0
04/09/2020,5.7,-0.9,0.25,6.7,4.8,5.3,5.0,10918.4
04/10/2020,3.3,-2.7,0.00,4.8,3.9,5.1,4.5,10349.7
04/11/2020,14.3,-2.5,0.00,6.0,3.1,4.6,4.1,21577.3
04/12/2020,15.0,4.9,0.00,6.2,5.2,5.1,4.6,7497.8
04/13/2020,10.9,-1.0,6.35,6.3,4.4,5.3,5.1,6710.5
04/14/2020,1.3,-4.5,0.00,4.4,3.2,5.1,4.2,12253.7
04/15/2020,2.4,-7.3,0.00,3.3,2.5,4.3,3.7,17813.7
04/16/2020,4.7,-5.8,0.00,3.2,2.2,3.8,3.4,16604.2
04/17/2020,9.7,-3.1,0.00,4.6,2.2,3.7,3.3,22211.1
04/18/2020,14.3,-0.8,0.00,5.5,3.0,4.2,3.7,21190.1
04/19/2020,9.5,-3.9,2.54,5.4,4.5,4.6,4.2,18298.4
04/20/2020,14.6,-5.0,5.84,5.7,3.1,4.6,4.2,19528.6
04/21/2020,1.6,-4.0,0.25,5.3,3.3,4.7,4.2,13024.4
04/22/2020,4.0,-5.9,0.00,3.5,2.4,4.2,3.6,11944.9
04/23/2020,5.0,-0.0,0.00,3.5,3.0,3.7,3.6,3780.5
04/24/2020,9.1,-0.8,0.00,4.9,3.2,4.0,3.6,15300.6
04/25/2020,13.1,-3.4,0.00,5.4,3.2,4.3,3.9,17294.1
04/26/2020,13.8,-1.9,0.00,6.5,3.8,4.8,4.2,25922.0
04/27/2020,16.0,-3.0,8.89,6.0,4.3,5.0,4.7,10513.0
04/28/2020,13.1,4.4,0.00,7.3,5.8,5.6,5.0,13344.3
04/29/2020,12.3,3.2,39.12,7.4,6.8,6.3,5.6,1780.1
04/30/2020,6.2,0.6,7.37,6.8,5.9,6.3,5.9,3706.0
05/01/2020,18.0,-1.9,0.00,7.7,4.7,6.0,5.5,24281.3
05/02/2020,20.9,8.6,0.51,9.7,7.1,7.0,6.0,19792.1
05/03/2020,17.7,2.5,0.00,9.7,7.9,7.6,7.0,25812.1
05/04/2020,6.9,0.6,0.00,8.7,7.1,7.6,7.2,22636.5
05/05/2020,9.7,-2.5,0.00,7.4,5.9,7.3,6.7,16072.6
05/06/2020,15.3,-3.3,0.00,8.2,5.4,6.8,6.4,26982.8
05/07/2020,8.6,-1.7,0.00,7.9,6.4,6.9,6.7,26145.8
05/08/2020,3.2,-2.8,0.00,7.0,5.6,6.9,6.4,19697.4
05/09/2020,10.0,-1.5,0.00,6.8,4.8,6.4,5.9,23390.3
05/10/2020,4.3,-0.2,0.51,6.4,5.6,6.2,6.0,11062.7
05/11/2020,5.2,-3.3,0.00,6.4,5.1,6.1,5.8,24290.4
05/12/2020,7.6,-4.9,0.00,6.6,4.2,6.0,5.6,27414.0
05/13/2020,14.0,-6.3,0.00,7.3,4.1,6.0,5.5,24209.6
05/14/2020,13.8,6.2,4.32,7.8,6.8,6.5,6.0,5534.9
05/15/2020,21.8,5.9,0.00,10.0,7.5,7.5,6.5,21051.1
05/16/2020,16.9,0.4,0.00,10.2,7.7,8.0,7.4,26170.0
05/17/2020,16.1,8.9,19.05,9.9,9.1,8.3,8.0,5432.1
05/18/2020,13.5,10.1,30.73,9.8,9.4,8.6,8.3,4846.1
05/19/2020,22.6,11.4,0.00,11.4,9.4,9.1,8.6,21334.9
05/20/2020,25.3,7.5,0.00,12.7,10.1,9.9,9.1,28050.7
05/21/2020,21.4,6.2,0.00,12.9,10.5,10.3,9.8,27258.8
05/22/2020,25.5,9.7,0.00,13.4,11.2,10.8,10.3,19403.1
05/23/2020,24.2,9.2,0.00,13.5,11.8,11.2,10.8,14790.0
05/24/2020,24.2,13.2,1.02,14.2,12.9,11.7,11.2,14908.1
05/25/2020,30.5,11.7,2.79,15.4,12.9,12.3,11.7,18776.5
05/26/2020,32.9,14.4,6.10,16.4,14.0,13.0,12.3,19571.8
05/27/2020,31.9,18.7,1.52,17.6,15.7,13.9,13.0,19883.4
05/28/2020,25.1,16.0,19.56,17.2,16.3,14.3,13.9,7836.0
05/29/2020,21.1,10.3,2.29,16.8,15.7,14.5,14.2,22927.0
05/30/2020,14.0,5.1,0.00,16.1,13.7,14.5,13.8,17689.5
05/31/2020,17.7,0.2,0.00,14.1,11.9,13.8,12.9,28579.7
06/01/2020,23.8,3.5,1.02,14.1,12.1,13.1,12.6,16773.6
06/02/2020,31.8,14.9,0.00,16.9,13.6,13.7,12.8,25141.5
06/03/2020,27.7,12.7,0.00,17.3,15.5,14.4,13.7,27329.0
06/04/2020,24.6,9.7,0.00,17.0,15.1,14.6,14.3,26630.1
06/05/2020,22.7,9.8,0.51,16.6,15.1,14.7,14.4,14207.8
06/06/2020,17.1,9.5,0.00,15.6,14.6,14.5,14.2,24581.3
06/07/2020,19.5,4.1,0.00,15.1,13.6,14.2,13.8,18448.5
06/08/2020,32.3,10.0,0.00,17.1,13.9,14.3,13.7,26931.9
06/09/2020,32.7,12.8,1.27,17.8,15.5,14.9,14.3,22263.8
06/10/2020,26.9,11.4,23.37,18.4,17.4,15.6,14.9,13778.9
06/11/2020,21.9,7.9,6.86,18.0,15.9,15.7,15.3,23913.2
06/12/2020,13.3,5.6,0.00,16.3,14.4,15.4,14.7,26850.2
06/13/2020,16.9,2.8,0.00,15.0,13.2,14.7,14.1,28312.2
06/14/2020,20.2,2.4,0.00,15.1,12.8,14.3,13.8,29038.6
06/15/2020,23.8,2.6,0.00,15.7,13.0,14.2,13.7,28740.8
06/16/2020,27.9,6.4,0.00,16.7,13.8,14.5,14.0,27861.6
06/17/2020,29.2,11.2,0.00,17.6,15.0,15.0,14.5,28151.6
06/18/2020,30.1,10.9,0.00,18.3,15.8,15.5,15.0,27838.9
06/19/2020,32.8,11.8,0.00,19.0,16.5,16.0,15.5,27072.9
06/20/2020,30.9,13.4,4.57,18.7,17.1,16.2,16.0,18212.5
06/21/2020,26.1,15.5,0.51,19.1,17.9,16.6,16.2,19921.6
06/22/2020,24.0,12.0,8.89,18.7,17.1,16.6,16.3,8166.1
06/23/2020,18.1,12.9,32.00,17.9,16.5,16.5,16.3,4059.1
06/24/2020,22.8,11.4,0.00,17.5,15.9,16.3,15.8,21829.8
06/25/2020,26.6,10.3,0.00,18.5,15.9,16.3,15.8,27731.3
06/26/2020,30.2,15.9,0.00,19.1,16.9,16.7,16.3,22034.1
06/27/2020,27.3,14.4,0.00,19.9,18.3,17.3,16.7,26565.8
06/28/2020,26.8,10.8,0.00,19.5,17.5,17.4,17.1,27795.7
06/29/2020,32.9,14.4,0.00,20.4,17.9,17.7,17.2,25494.9
06/30/2020,31.8,17.8,0.00,21.2,19.0,18.2,17.7,24607.4
07/01/2020,30.7,13.8,0.00,21.0,18.9,18.5,18.1,27894.7
07/02/2020,33.2,13.3,0.00,21.6,18.9,18.7,18.2,27158.2
07/03/2020,29.9,16.6,0.00,21.8,19.7,19.0,18.6,26944.8
07/04/2020,31.7,15.9,0.00,21.9,19.8,19.2,18.9,26345.0
07/05/2020,33.5,15.2,0.00,22.1,19.8,19.4,19.0,25339.8
07/06/2020,35.5,15.2,1.27,22.7,20.0,19.6,19.2,24398.6
07/07/2020,32.1,18.5,0.00,22.8,20.9,19.9,19.6,25817.6
07/08/2020,33.6,15.5,0.00,22.9,20.5,20.0,19.7,26874.8
07/09/2020,34.3,17.8,28.19,22.5,21.0,20.2,19.9,14783.2
07/10/2020,25.7,19.0,5.08,22.1,21.2,20.2,20.1,7496.0
07/11/2020,26.9,14.8,0.00,21.9,20.0,20.1,19.7,26395.4
07/12/2020,21.9,13.7,0.00,21.4,20.0,20.0,19.6,19302.3
07/13/2020,25.0,13.1,0.00,21.1,19.1,19.7,19.2,27692.6
07/14/2020,28.2,10.5,0.00,20.9,18.7,19.5,19.1,16059.0
07/15/2020,26.4,17.9,38.10,20.8,19.9,19.4,19.2,6769.6
07/16/2020,26.7,15.2,1.78,21.4,19.7,19.6,19.2,24549.8
07/17/2020,30.4,14.7,0.00,22.6,19.4,19.9,19.3,26461.2
07/18/2020,31.9,19.5,36.07,22.4,20.8,20.2,19.9,14965.4
07/19/2020,27.2,18.8,39.88,22.9,21.3,20.7,20.2,18366.7
07/20/2020,21.3,11.2,0.00,22.4,20.4,20.8,20.3,12491.0
07/21/2020,23.8,8.8,0.00,20.8,18.6,20.3,19.5,25330.6
07/22/2020,27.4,17.0,11.68,21.7,19.8,19.9,19.6,19437.2
07/23/2020,25.5,15.9,0.00,21.7,20.3,20.1,19.8,22713.1
07/24/2020,29.4,12.5,0.00,21.9,19.6,20.1,19.7,26241.9
07/25/2020,32.7,17.2,0.00,23.0,20.2,20.5,19.9,23875.5
07/26/2020,34.1,22.5,2.29,23.3,21.5,20.9,20.4,13825.8
07/27/2020,27.5,18.6,0.00,23.0,22.1,21.1,20.9,20790.7
07/28/2020,28.0,16.7,0.00,23.3,21.1,21.1,20.8,25189.5
07/29/2020,25.3,15.7,0.00,22.6,21.4,21.1,20.8,23535.6
07/30/2020,24.0,15.8,0.00,22.1,20.8,21.0,20.6,25676.1
07/31/2020,25.1,11.1,0.00,21.7,19.9,20.8,20.3,25661.2
08/01/2020,27.4,13.2,0.00,22.0,20.0,20.6,20.2,25032.8
08/02/2020,26.3,17.2,0.00,21.9,20.9,20.6,20.4,17731.7
08/03/2020,17.8,14.0,4.32,21.5,19.6,20.6,20.0,7288.2
08/04/2020,20.5,11.5,0.00,19.6,18.8,20.0,19.4,18578.7
08/05/2020,23.3,11.2,0.00,20.0,18.1,19.4,18.9,24152.7
08/06/2020,27.8,10.4,0.00,20.6,18.2,19.3,18.9,24917.8
08/07/2020,28.1,10.0,0.00,20.6,18.3,19.3,18.9,24875.3
08/08/2020,24.0,12.8,12.95,20.2,18.9,19.3,19.1,8986.8
08/09/2020,31.3,20.6,0.00,22.1,19.7,19.7,19.1,18635.2
08/10/2020,31.0,20.4,0.00,23.0,21.0,20.4,19.7,16983.2
08/11/2020,27.9,13.8,0.00,22.5,20.7,20.5,20.2,25120.5
08/12/2020,31.5,15.4,0.00,22.1,20.1,20.5,20.1,23924.0
08/13/2020,29.3,15.2,0.00,21.9,20.3,20.4,20.1,16710.1
08/14/2020,31.8,14.2,0.00,22.3,20.2,20.4,20.1,22479.2
08/15/2020,29.1,19.1,0.00,22.3,21.0,20.6,20.4,15019.8
08/16/2020,27.3,12.8,0.25,22.1,20.6,20.6,20.4,23640.0
08/17/2020,26.2,13.9,0.00,21.6,20.0,20.6,20.2,21605.6
08/18/2020,22.1,10.7,0.00,21.0,19.9,20.3,20.0,20515.4
08/19/2020,24.3,7.2,0.00,20.4,18.5,20.1,19.4,16134.4
08/20/2020,29.8,17.9,0.00,21.9,19.4,19.8,19.4,21431.5
08/21/2020,31.3,17.2,0.00,22.3,20.4,20.1,19.8,19169.8
08/22/2020,32.1,16.7,0.51,22.0,20.6,20.2,20.0,15684.3
08/23/2020,30.8,18.2,0.00,22.5,20.9,20.4,20.1,18118.3
08/24/2020,30.7,17.4,0.00,22.6,20.9,20.5,20.3,14874.7
08/25/2020,30.2,14.1,0.00,22.5,20.8,20.6,20.4,21993.0
08/26/2020,29.9,14.6,28.96,22.1,20.1,20.6,20.2,10578.2
08/27/2020,26.8,15.3,0.00,22.2,21.4,20.7,20.4,14774.5
08/28/2020,21.5,14.1,0.51,21.6,20.1,20.8,20.2,5812.2
08/29/2020,22.5,15.0,0.51,20.7,20.1,20.2,20.0,12477.7
08/30/2020,22.3,11.4,0.00,20.1,19.2,20.0,19.5,13614.0
08/31/2020,23.9,11.0,0.00,19.9,18.2,19.6,19.0,14719.6
09/01/2020,24.8,8.4,0.00,19.7,18.2,19.2,18.9,17617.1
09/02/2020,23.7,13.6,13.21,20.5,18.5,19.1,18.8,20322.7
09/03/2020,25.9,12.1,4.57,19.8,18.5,19.2,18.7,12787.7
09/04/2020,21.6,9.7,0.00,19.5,17.9,18.9,18.5,18923.4
09/05/2020,22.8,8.0,0.00,18.9,17.1,18.7,18.0,18425.0
09/06/2020,23.5,7.2,1.52,18.1,16.5,18.3,17.6,15964.1
09/07/2020,21.0,10.0,0.00,18.1,17.6,17.9,17.8,15383.3
09/08/2020,13.4,8.8,2.29,17.6,16.1,17.9,17.2,3567.3
09/09/2020,11.7,8.3,6.86,16.1,15.3,17.2,16.4,3796.5
09/10/2020,14.8,6.2,4.32,15.4,14.9,16.4,15.9,8611.5
09/11/2020,20.2,1.8,0.00,15.4,13.4,16.0,15.3,19181.7
09/12/2020,18.4,11.2,12.70,15.7,14.8,15.6,15.4,4777.3
09/13/2020,19.8,13.7,0.51,16.9,15.7,16.1,15.5,11883.4
09/14/2020,18.2,5.5,0.00,16.6,15.1,16.1,15.8,15601.2
09/15/2020,24.1,8.7,0.00,16.6,14.8,15.9,15.6,15372.5
09/16/2020,22.6,10.3,0.00,17.0,16.1,16.2,15.8,7605.0
09/17/2020,14.8,3.7,0.00,16.6,14.6,16.2,15.6,15105.5
09/18/2020,13.4,0.3,0.00,14.7,13.1,15.6,14.8,16585.1
09/19/2020,17.0,-0.8,0.00,13.9,11.7,14.8,14.0,16443.9
09/20/2020,20.9,5.5,0.00,14.5,12.6,14.2,13.9,17972.7
09/21/2020,22.1,9.3,0.00,14.9,13.3,14.4,14.1,15211.3
09/22/2020,25.1,13.6,0.00,15.9,14.1,14.8,14.4,14870.5
09/23/2020,27.1,9.7,0.00,16.5,14.5,15.2,14.8,16309.8
09/24/2020,23.5,13.2,0.00,16.6,15.5,15.5,15.2,8676.9
09/25/2020,26.7,13.9,0.00,17.2,15.7,15.8,15.5,15728.2
09/26/2020,25.3,14.4,18.29,17.3,16.3,16.1,15.8,6222.7
09/27/2020,22.7,13.8,0.00,17.5,17.0,16.4,16.1,6128.7
09/28/2020,14.7,10.8,7.62,17.1,16.1,16.5,16.1,3786.2
09/29/2020,16.0,7.6,0.51,16.1,15.1,16.1,15.6,13226.0
09/30/2020,16.6,8.9,15.49,15.3,14.7,15.7,15.2,9627.7
10/01/2020,12.5,6.3,8.13,14.8,13.3,15.2,14.5,7246.3
10/02/2020,9.6,4.2,6.10,13.3,12.3,14.6,13.7,6917.4
10/03/2020,11.3,3.5,3.30,12.3,11.8,13.7,13.1,6520.2
10/04/2020,9.5,1.9,4.32,12.1,11.3,13.1,12.6,5581.8
10/05/2020,15.5,0.1,0.00,11.7,10.3,12.6,12.1,14567.8
10/06/2020,20.6,9.4,2.54,12.9,11.4,12.5,12.2,12917.0
10/07/2020,15.2,5.3,0.76,12.9,12.3,12.8,12.5,8813.0
10/08/2020,15.3,2.5,0.00,12.5,11.6,12.8,12.5,13319.3
10/09/2020,24.3,3.0,0.00,12.9,10.8,12.6,12.1,11219.2
10/10/2020,21.3,4.0,0.00,13.1,12.4,12.9,12.4,9276.6
10/11/2020,17.1,1.4,0.00,12.4,11.0,12.9,12.4,13739.8
10/12/2020,17.1,7.9,9.65,12.7,11.7,12.5,12.3,3996.1
10/13/2020,18.4,4.6,1.78,12.5,11.5,12.5,12.3,8609.6
10/14/2020,13.0,5.7,7.87,11.9,11.0,12.4,11.9,3212.9
10/15/2020,12.2,3.4,5.84,11.3,10.5,12.0,11.7,3341.6
10/16/2020,9.6,-1.4,3.81,10.5,9.4,11.7,11.0,10387.2
10/17/2020,12.0,0.7,0.00,9.7,9.2,11.0,10.5,4863.3
10/18/2020,12.2,0.6,7.37,9.5,9.0,10.5,10.3,2747.9
10/19/2020,8.8,-3.0,0.25,9.0,7.9,10.3,9.7,9455.2
10/20/2020,7.7,1.2,0.76,8.7,8.2,9.7,9.5,5933.8
10/21/2020,8.9,4.3,4.06,9.1,8.5,9.5,9.4,4450.7
10/22/2020,7.3,0.7,54.10,8.9,8.1,9.6,9.1,1572.7
10/23/2020,8.9,2.4,50.80,8.3,7.9,9.1,8.7,1402.0
10/24/2020,5.8,0.3,0.25,7.9,7.4,8.8,8.5,4489.0
10/25/2020,7.0,0.7,2.03,7.6,7.1,8.5,8.3,6633.0
10/26/2020,3.8,0.3,2.79,7.4,7.0,8.3,8.1,2745.6
10/27/2020,6.0,-0.8,0.76,7.0,6.5,8.1,7.8,6338.4
10/28/2020,10.0,0.4,0.00,7.2,6.2,7.8,7.5,8389.9
10/29/2020,7.0,0.7,0.00,7.2,6.5,7.8,7.6,2918.1
10/30/2020,0.9,-2.1,0.00,6.5,5.9,7.7,7.2,1479.2
10/31/2020,10.8,-4.8,0.00,6.1,4.9,7.3,6.8,10814.7
11/01/2020,10.5,-1.5,4.57,6.4,5.0,7.0,6.8,2413.9
11/02/2020,8.6,-2.3,0.00,5.2,4.6,6.8,6.3,7751.2
11/03/2020,16.7,0.5,0.00,6.5,5.1,6.6,6.3,9685.5
11/04/2020,21.4,10.1,0.00,8.2,6.5,7.5,6.6,10029.1
11/05/2020,18.7,3.0,0.00,8.8,8.0,8.2,7.5,6151.0
11/06/2020,22.0,4.5,0.00,8.9,7.6,8.3,8.0,9338.8
11/07/2020,22.1,13.6,0.00,10.3,8.9,9.2,8.3,9188.1
11/08/2020,23.4,11.9,0.00,11.0,9.8,9.8,9.2,8060.7
11/09/2020,24.8,16.0,0.00,12.1,10.9,10.5,9.8,7930.1
11/10/2020,20.3,6.8,11.18,12.3,11.4,11.1,10.5,1286.8
11/11/2020,14.8,-1.8,0.00,11.4,8.8,11.1,10.2,2472.1
11/12/2020,11.5,-0.8,0.00,8.8,7.6,10.2,9.2,9205.0
11/13/2020,5.7,-1.0,1.52,8.2,7.1,9.2,8.7,1139.3
11/14/2020,7.1,-4.2,0.00,7.1,6.2,8.7,7.9,8990.6
11/15/2020,10.8,1.2,15.49,7.3,6.6,7.9,7.8,1125.8
11/16/2020,2.3,-1.2,0.00,6.7,5.8,7.8,7.3,2467.2
11/17/2020,0.6,-1.9,0.00,5.8,4.6,7.3,6.5,2653.2
11/18/2020,7.1,-6.3,0.00,4.9,4.0,6.6,6.1,7576.1
11/19/2020,14.8,5.3,0.00,6.4,4.8,6.5,6.1,6264.1
11/20/2020,12.6,2.8,0.00,6.6,6.3,6.9,6.5,3286.3
11/21/2020,6.8,-5.6,0.00,6.3,4.9,6.9,6.7,6260.4
11/22/2020,5.9,-7.2,0.00,4.9,3.6,6.7,5.9,5494.5
11/23/2020,3.4,-1.3,1.27,4.7,4.3,5.9,5.7,1506.9
11/24/2020,0.5,-4.5,0.00,4.3,3.9,5.7,5.4,2146.8
11/25/2020,4.2,-0.0,3.56,4.5,4.0,5.4,5.3,1972.0
11/26/2020,6.9,2.9,0.25,5.3,4.5,5.6,5.3,2251.6
11/27/2020,4.2,1.1,0.00,5.3,5.0,5.7,5.6,1856.3
11/28/2020,10.3,-2.0,0.00,5.0,4.2,5.7,5.4,7561.0
11/29/2020,9.8,1.3,0.00,5.2,4.5,5.6,5.4,6569.0
11/30/2020,1.6,-2.2,0.00,5.0,3.4,5.6,5.1,1288.5
12/01/2020,1.7,-2.8,0.00,3.4,3.0,5.2,4.6,3745.5
12/02/2020,6.7,0.2,0.00,3.6,3.1,4.6,4.5,7010.8
12/03/2020,3.0,0.9,0.00,3.7,3.4,4.5,4.5,1678.7
12/04/2020,3.8,-1.3,0.00,3.8,3.5,4.5,4.5,1725.4
12/05/2020,0.0,-4.0,0.00,3.5,3.1,4.6,4.3,2159.9
12/06/2020,-0.0,-4.6,0.00,3.1,2.6,4.3,4.0,2587.3
12/07/2020,3.3,-2.8,0.00,3.2,2.8,4.0,3.9,4296.5
12/08/2020,2.2,-0.8,0.00,3.2,2.9,4.0,3.9,1454.7
12/09/2020,5.0,-1.6,0.00,3.7,3.2,4.1,4.0,1157.1
12/10/2020,9.4,-4.0,0.00,3.4,2.5,4.1,3.9,4442.2
12/11/2020,4.6,-1.7,0.00,3.5,2.9,4.1,3.9,1283.8
12/12/2020,1.4,-2.8,1.27,3.4,2.9,4.1,3.9,1182.8
12/13/2020,-0.5,-3.2,0.51,2.9,2.8,3.9,3.8,2833.4
12/14/2020,-1.6,-6.2,0.00,2.9,2.0,3.8,3.5,1658.6
12/15/2020,-3.8,-7.8,0.00,2.1,1.9,3.5,3.2,4453.9
12/16/2020,-1.4,-7.7,0.00,2.1,1.9,3.2,3.1,4798.9
12/17/2020,-2.7,-4.4,0.00,2.1,1.9,3.1,3.0,2068.2
12/18/2020,-0.1,-3.7,0.00,2.1,1.8,3.0,2.9,3556.4
12/19/2020,1.2,-1.4,0.25,2.0,1.8,3.0,2.9,2170.6
12/20/2020,3.7,-0.5,0.00,2.3,2.0,3.0,2.9,4802.4
12/21/2020,0.6,-2.5,1.02,2.3,2.3,3.1,3.0,2030.7
12/22/2020,1.0,-1.8,2.79,2.4,2.3,3.1,3.0,1852.2
12/23/2020,7.5,0.3,1.27,2.4,2.2,3.1,3.0,3159.5
12/24/2020,7.0,-7.9,0.25,2.5,1.7,3.0,2.8,1642.3
12/25/2020,-3.8,-8.2,0.00,1.7,1.3,2.9,2.6,1879.2
12/26/2020,-2.8,-5.2,0.00,1.3,1.1,2.6,2.3,1071.6
12/27/2020,-0.5,-3.8,0.00,1.2,1.1,2.3,2.2,2649.0
12/28/2020,-0.5,-5.7,0.00,1.2,1.1,2.2,2.1,3657.9
12/29/2020,-4.4,-9.3,0.00,1.1,1.0,2.1,2.0,5533.8
12/30/2020,0.5,-5.5,1.02,1.1,1.0,2.1,2.0,1094.7
12/31/2020,-1.6,-4.2,0.00,1.2,1.1,2.0,2.0,2144.1
01/01/2021,-1.6,-6.7,0.00,1.3,1.2,2.1,2.0,2461.3
01/02/2021,3.4,-6.4,0.00,1.4,1.3,2.1,2.0,4923.9
01/03/2021,0.1,-5.1,0.00,1.5,1.4,2.1,2.0,2547.0
01/04/2021,4.3,-1.9,0.00,1.6,1.4,2.1,2.1,6090.5
01/05/2021,2.7,-1.6,0.25,1.7,1.5,2.2,2.1,1804.3
01/06/2021,3.3,-2.4,0.00,1.7,1.6,2.2,2.2,2665.5
01/07/2021,2.9,-4.5,0.00,1.8,1.7,2.3,2.2,6328.1
01/08/2021,-2.7,-9.2,0.00,1.8,1.4,2.3,2.2,4248.8
