
	Warning... 
	   Date Selected:                 20190101:2400
	   First Entry In Datebase:       20190410:2400
	   ...Resetting Date Selected To: 20190410:2400
aetna
daily summary

date,atmp_max,atmp_min,dwpt_max,dwpt_min,pcpn,rpet,srad,stmp_10cm_max,stmp_10cm_min,stmp_50cm_max,stmp_50cm_min
05/14/2022,27.2,14.6,20.8,8.5,2.03,3.210,13869.8,24.8,16.6,15.1,14.6
05/15/2022,24.8,10.5,15.6,5.0,0.00,2.313,9819.8,22.2,15.6,15.2,14.8
05/16/2022,21.2,8.3,11.8,4.3,0.00,3.930,18237.2,23.7,14.3,15.1,14.5
05/17/2022,16.2,5.0,8.4,1.8,0.00,2.869,17251.3,22.1,12.9,15.0,14.3
05/18/2022,12.7,6.2,9.8,2.9,0.76,0.826,3137.9,15.5,12.9,14.6,13.5
05/19/2022,21.3,9.5,16.9,8.9,0.00,1.857,10081.0,19.0,12.9,13.6,13.1
05/20/2022,26.1,14.2,21.2,13.2,4.32,1.866,7166.5,19.6,15.5,14.3,13.5
05/21/2022,18.1,10.7,14.4,9.2,3.05,1.314,7008.2,17.9,15.2,14.4,14.3
05/22/2022,14.2,5.6,9.7,2.3,0.76,2.437,15813.3,20.9,14.0,14.4,14.0
05/23/2022,17.8,2.1,7.8,1.1,0.00,2.992,17871.3,21.3,11.6,14.4,13.6
05/24/2022,19.2,6.8,9.4,3.3,0.00,2.743,13744.7,21.1,13.1,14.1,13.7
05/25/2022,18.3,10.5,17.1,4.4,2.79,1.042,2869.6,15.8,13.6,14.1,13.6
05/26/2022,24.5,17.6,21.1,16.3,1.52,1.491,6931.3,20.1,15.5,14.3,13.7
05/27/2022,20.7,9.5,16.6,7.5,0.00,2.111,12177.2,21.6,16.2,14.8,14.3
05/28/2022,22.3,6.3,15.8,5.2,0.00,2.492,13700.8,21.3,13.5,14.8,14.3
05/29/2022,27.3,12.9,19.4,10.6,0.00,3.688,16011.2,23.6,15.0,15.3,14.6
05/30/2022,29.9,18.2,20.6,15.1,0.00,4.353,17591.9,25.4,17.2,16.1,15.2
05/31/2022,28.3,20.3,22.3,16.4,0.00,3.488,14627.7,24.3,18.5,16.8,16.1
06/01/2022,21.9,10.8,18.8,7.0,0.00,2.547,12535.1,22.7,18.1,17.0,16.7
06/02/2022,22.6,8.2,14.2,6.4,0.00,3.603,18375.3,24.6,15.5,16.9,16.2
06/03/2022,22.2,9.7,12.0,4.2,0.00,3.937,19048.1,24.6,15.7,16.5,15.9
06/04/2022,21.8,6.1,12.0,3.6,0.00,3.008,14940.1,23.5,14.3,16.3,15.6
06/05/2022,17.0,10.3,15.1,5.8,2.54,0.784,3166.0,17.4,15.3,15.9,15.2
06/06/2022,19.6,13.4,18.3,11.9,7.62,0.731,2791.9,17.1,15.3,15.3,14.9
06/07/2022,19.9,11.4,15.1,8.9,0.00,2.628,14979.5,22.9,15.2,15.3,14.9
06/08/2022,15.4,8.9,13.9,7.6,7.62,0.723,3165.7,16.8,14.6,15.3,14.8
06/09/2022,21.7,7.5,17.1,6.9,0.00,3.076,18303.1,22.5,13.4,15.0,14.5
06/10/2022,22.9,9.1,17.1,8.3,0.00,2.674,13300.7,20.4,14.2,15.1,14.8
06/11/2022,21.1,11.4,17.3,10.2,0.25,2.108,11652.9,19.8,14.9,15.3,14.9
06/12/2022,24.9,13.4,16.6,11.2,0.25,3.167,16305.7,24.1,15.9,15.7,15.1
06/13/2022,,,,,,,,,,,
06/14/2022,29.7,16.0,26.3,15.2,0.00,2.525,12239.7,25.2,17.4,16.5,15.9
06/15/2022,31.0,21.7,25.6,19.3,0.00,3.771,16644.9,27.7,19.8,17.6,16.5
06/16/2022,28.6,18.6,21.1,12.9,10.67,4.248,18191.8,26.9,21.1,18.3,17.6
06/17/2022,25.7,12.6,16.7,6.1,0.00,4.390,19037.1,25.8,18.7,18.4,17.8
06/18/2022,24.1,7.0,10.4,1.2,0.00,4.223,19458.5,25.0,16.0,18.1,17.1
06/19/2022,25.4,8.8,14.7,5.1,0.00,3.610,17036.9,24.9,15.8,17.4,16.7
06/20/2022,27.8,16.7,20.6,10.3,0.00,3.346,14394.3,24.6,18.3,17.5,17.1
06/21/2022,31.9,18.0,24.2,14.7,0.00,4.356,17909.9,27.6,18.5,18.0,17.4
06/22/2022,27.2,16.3,20.4,11.3,0.00,4.482,18976.4,27.9,20.0,18.5,18.0
06/23/2022,27.3,10.6,16.0,9.1,0.00,3.987,19128.5,27.5,17.7,18.5,17.9
06/24/2022,30.6,13.2,21.0,10.8,0.00,4.012,17920.8,27.9,18.1,18.2,17.8
06/25/2022,28.3,16.6,19.6,14.1,0.00,2.499,10028.3,23.9,19.1,18.4,18.0
06/26/2022,24.1,15.4,18.8,9.2,0.00,3.771,17305.0,27.7,19.7,18.4,18.1
06/27/2022,20.2,9.6,12.0,6.6,0.00,3.554,18780.9,26.1,17.1,18.4,17.7
06/28/2022,27.0,8.6,16.4,6.5,0.00,4.020,17951.6,26.9,16.2,17.9,17.2
06/29/2022,26.6,14.6,19.5,13.8,9.14,3.205,16458.1,27.3,18.4,18.0,17.5
06/30/2022,29.8,15.7,20.8,14.2,0.00,3.966,15822.8,26.6,18.9,18.2,17.8
07/01/2022,25.6,14.6,20.0,12.1,1.02,3.046,12861.2,24.9,19.9,18.4,18.2
07/02/2022,26.5,13.1,16.4,9.7,0.00,3.822,17634.0,26.7,17.3,18.4,17.8
07/03/2022,29.5,13.2,18.2,10.8,0.00,3.735,17437.5,27.8,17.9,18.3,17.8
07/04/2022,30.0,16.9,20.0,14.2,5.33,2.570,9862.7,24.8,19.4,18.4,18.1
07/05/2022,29.2,19.9,23.7,17.7,2.54,3.198,15515.2,29.2,20.6,18.9,18.4
07/06/2022,26.3,18.9,21.9,15.5,0.00,2.479,11278.7,27.1,20.9,19.1,18.8
07/07/2022,28.0,16.2,22.6,13.7,0.00,2.541,11505.8,26.6,20.1,19.2,18.8
07/08/2022,27.8,16.8,21.6,13.9,0.00,2.455,10586.5,26.5,19.8,19.1,18.8
07/09/2022,27.7,10.9,15.2,8.1,0.00,4.248,18941.0,29.0,17.9,19.0,18.5
07/10/2022,28.4,10.4,15.1,5.7,0.25,4.091,18263.5,28.6,17.4,18.9,18.3
07/11/2022,25.9,15.4,22.8,11.0,8.13,1.678,7012.6,23.5,19.1,18.8,18.4
07/12/2022,24.2,15.9,19.1,14.7,0.25,2.455,12680.0,24.9,18.4,18.6,18.2
07/13/2022,25.1,15.8,19.5,13.6,5.33,2.363,11684.4,25.5,18.9,18.5,18.1
07/14/2022,26.7,11.9,17.6,11.0,0.00,3.713,18253.0,27.4,17.7,18.5,18.0
07/15/2022,23.7,13.1,18.3,10.8,31.24,1.271,5501.7,21.1,17.4,18.5,18.0
07/16/2022,26.2,17.4,21.2,16.9,0.00,2.219,11312.4,25.8,18.6,18.3,17.8
07/17/2022,27.4,17.0,22.4,16.2,0.00,2.667,12619.0,25.3,19.6,18.8,18.3
07/18/2022,29.3,16.4,22.7,15.4,0.00,3.706,17383.6,27.8,19.8,19.2,18.7
07/19/2022,30.1,19.2,25.1,17.5,0.00,3.169,14235.2,26.7,20.9,19.6,19.1
07/20/2022,27.3,20.1,23.6,18.4,2.79,3.120,13743.7,26.5,21.6,19.9,19.6
07/21/2022,29.2,19.1,22.4,15.1,0.00,3.655,16794.9,28.2,20.5,19.9,19.6
07/22/2022,29.9,17.0,20.2,14.2,0.00,4.106,17363.6,28.6,20.4,20.0,19.6
07/23/2022,28.2,19.3,23.3,16.7,3.56,2.896,13020.5,27.1,21.1,20.1,19.8
07/24/2022,26.2,18.2,22.9,15.2,49.28,1.513,6821.9,23.8,20.4,20.2,19.8
07/25/2022,,,,,,,,,,,
07/26/2022,26.1,12.7,19.1,11.5,0.00,2.944,14524.6,26.1,18.7,19.5,18.9
07/27/2022,26.4,14.5,21.9,12.7,0.00,2.387,11641.5,25.3,19.1,19.3,18.9
07/28/2022,23.9,15.8,19.4,12.7,5.84,3.111,15805.4,26.0,19.8,19.4,19.1
07/29/2022,24.2,13.9,17.9,12.1,0.00,3.219,16540.3,26.2,18.3,19.4,18.9
07/30/2022,27.3,12.5,20.0,11.6,0.00,3.405,16487.3,26.8,18.1,19.2,18.7
07/31/2022,27.8,15.2,21.3,13.1,0.00,3.290,14964.5,26.9,19.1,19.1,18.8
08/01/2022,26.6,17.8,22.7,15.6,14.48,1.621,7188.0,24.0,19.9,19.3,19.0
08/02/2022,26.9,13.9,20.4,13.1,0.00,3.231,16329.2,27.4,18.8,19.3,19.0
08/03/2022,25.8,21.2,24.5,18.1,30.99,0.925,2876.9,23.5,21.2,20.8,19.3
08/04/2022,30.1,19.4,24.4,16.3,0.00,3.153,14503.1,28.9,20.9,20.1,19.6
08/05/2022,29.2,18.5,24.1,15.6,0.00,3.019,13811.9,29.0,21.3,20.4,20.0
08/06/2022,30.4,20.1,25.6,19.3,0.00,3.107,14633.6,29.6,21.9,20.8,20.3
08/07/2022,28.0,22.2,24.7,21.3,4.83,1.305,5529.4,26.2,23.5,21.0,20.8
08/08/2022,24.1,16.2,23.3,15.0,4.57,1.092,4482.7,24.6,21.8,21.1,20.9
08/09/2022,26.5,11.2,19.1,10.4,0.00,3.094,16557.4,27.3,18.9,20.9,20.1
08/10/2022,27.1,12.4,21.2,11.6,0.00,3.173,15999.5,27.5,18.8,20.3,19.7
08/11/2022,25.3,12.1,18.9,9.2,0.25,3.424,15474.9,26.2,19.5,20.1,19.7
08/12/2022,24.9,8.5,16.6,7.5,0.00,2.888,15135.2,25.2,17.4,19.9,19.1
08/13/2022,14.7,11.8,13.1,10.6,32.77,0.269,276.1,20.1,16.7,19.3,18.5
08/14/2022,21.3,12.9,18.2,11.9,0.00,1.342,6230.4,21.0,16.8,18.6,18.0
08/15/2022,26.6,13.7,18.5,12.7,0.00,3.083,15035.4,25.4,17.5,18.4,18.0
08/16/2022,28.2,12.2,18.4,10.5,0.00,3.331,15871.3,26.4,17.7,18.5,18.2
08/17/2022,27.3,12.9,20.0,11.7,0.00,3.071,15183.5,26.1,18.3,18.7,18.4
08/18/2022,27.1,14.4,19.8,13.5,0.00,2.911,14324.0,26.0,18.6,18.8,18.6
08/19/2022,27.2,14.5,21.3,12.8,0.00,2.670,12833.8,25.5,18.6,18.9,18.6
08/20/2022,25.9,17.2,21.0,15.4,0.00,1.937,9278.9,24.2,19.4,19.1,18.8
08/21/2022,26.6,15.4,22.0,14.8,0.76,2.435,12825.9,25.2,19.4,19.2,18.9
08/22/2022,25.6,14.0,19.5,12.3,0.25,2.839,14444.7,25.9,19.5,19.3,19.1
08/23/2022,27.4,12.7,20.9,11.8,0.00,2.741,13639.2,25.1,18.1,19.3,18.8
08/24/2022,29.1,14.6,22.2,13.9,0.00,2.989,14233.4,26.7,19.0,19.1,18.8
08/25/2022,23.6,16.0,20.9,15.0,18.54,0.653,2524.0,21.6,19.5,19.2,18.9
08/26/2022,25.5,14.5,19.2,12.9,0.25,2.651,14076.6,25.0,19.1,19.1,18.8
08/27/2022,26.4,12.8,20.5,11.6,0.00,2.341,11782.7,24.4,18.2,19.1,18.7
08/28/2022,28.2,15.3,24.7,13.6,21.59,2.181,10448.7,24.8,18.8,19.1,18.7
08/29/2022,24.3,20.0,22.6,19.2,27.18,0.603,2248.7,22.1,20.7,20.5,19.0
08/30/2022,23.0,16.0,19.4,14.0,0.00,2.102,10897.2,23.2,19.6,19.7,19.4
08/31/2022,26.1,14.8,19.4,13.3,0.00,2.821,13843.8,24.8,18.3,19.5,19.0
09/01/2022,28.6,14.8,21.1,12.8,0.00,2.924,13794.5,25.7,18.4,19.2,18.9
09/02/2022,28.5,18.2,22.6,16.3,0.00,2.634,12396.4,25.8,19.6,19.3,19.0
09/03/2022,28.1,16.6,23.7,15.0,3.56,1.483,6471.9,24.1,19.9,19.4,19.2
09/04/2022,19.5,13.7,16.1,12.4,0.00,1.199,5333.5,21.7,19.5,19.5,19.2
09/05/2022,20.5,11.3,17.9,10.1,0.00,0.977,4604.9,20.5,17.9,19.3,18.6
09/06/2022,25.3,15.2,19.7,13.9,0.00,1.813,8782.1,23.7,18.8,18.8,18.6
09/07/2022,26.7,11.4,19.5,10.8,0.00,2.602,13211.6,24.1,17.6,18.8,18.4
09/08/2022,27.1,11.3,20.0,10.5,0.00,2.588,12875.6,24.0,17.4,18.6,18.2
09/09/2022,26.7,13.8,19.5,12.2,0.00,2.650,13206.9,24.1,17.5,18.5,18.2
09/10/2022,27.4,14.8,21.3,13.8,0.00,2.263,10885.7,23.3,17.9,18.4,18.2
09/11/2022,18.6,15.6,17.1,14.9,17.02,0.493,1709.9,20.1,18.6,18.5,18.2
09/12/2022,22.2,14.0,16.8,12.0,0.00,1.763,9215.7,22.0,17.7,18.3,18.0
09/13/2022,24.0,11.3,19.9,10.4,0.51,1.422,7344.1,21.2,17.3,18.2,17.9
09/14/2022,24.0,11.6,19.0,10.5,0.00,2.041,11127.2,21.9,16.7,18.0,17.6
09/15/2022,23.6,10.5,19.2,9.2,0.00,1.756,9734.1,21.4,16.4,17.8,17.4
09/16/2022,26.4,14.8,21.5,13.7,0.00,1.999,9982.1,22.4,17.0,17.7,17.4
09/17/2022,27.0,16.2,21.7,14.9,0.00,2.119,9580.0,22.7,17.7,17.9,17.6
09/18/2022,27.9,18.2,22.3,16.6,0.00,2.338,10866.0,23.6,18.9,18.3,17.9
09/19/2022,25.3,15.5,18.3,13.3,0.00,2.310,11802.3,23.1,18.9,18.4,18.2
09/20/2022,21.4,11.6,17.5,11.0,17.02,0.591,2582.7,19.2,16.9,18.4,17.8
09/21/2022,25.2,14.5,22.3,11.0,2.03,1.568,6743.6,20.0,17.3,17.8,17.6
09/22/2022,16.0,6.1,11.4,4.3,0.00,1.568,9327.5,18.3,15.4,17.8,17.1
09/23/2022,17.8,1.9,9.7,1.1,0.00,1.586,9955.8,17.6,13.0,17.2,16.1
09/24/2022,14.0,9.4,13.1,7.6,2.79,0.375,1223.9,15.4,14.3,16.2,15.8
09/25/2022,16.2,9.8,14.5,8.6,1.27,0.824,4479.0,16.5,14.8,15.8,15.7
09/26/2022,13.1,9.1,11.2,8.2,15.75,0.552,2785.1,15.2,14.0,15.8,15.3
09/27/2022,13.1,6.7,10.7,5.9,1.27,0.844,6228.3,15.1,13.0,15.4,14.9
09/28/2022,11.5,4.8,8.2,3.1,0.00,0.689,3969.7,13.9,12.6,14.9,14.4
09/29/2022,16.6,2.3,8.6,1.5,0.00,1.647,11007.6,15.4,10.7,14.5,13.8
09/30/2022,19.6,3.4,11.6,2.6,0.00,1.733,10914.2,15.7,10.8,13.9,13.5
10/01/2022,21.9,4.6,12.5,3.7,0.00,2.042,10804.6,16.3,11.2,13.7,13.4
10/02/2022,18.4,5.2,9.5,3.5,0.00,1.880,10838.1,16.3,11.9,13.6,13.5
10/03/2022,20.4,1.3,10.0,0.3,0.00,1.658,10646.1,15.2,10.4,13.6,13.1
10/04/2022,21.8,3.8,13.9,3.0,0.00,1.764,9906.5,15.5,10.5,13.2,12.8
10/05/2022,22.9,6.4,14.6,5.8,0.00,1.670,7828.3,15.8,11.6,13.2,12.9
10/06/2022,20.2,5.1,15.5,3.4,6.35,0.856,4057.7,14.4,12.2,13.4,13.1
10/07/2022,12.0,1.2,6.3,-0.0,0.00,1.016,7071.1,12.9,10.7,13.4,12.8
10/08/2022,11.7,0.8,4.4,-0.3,0.00,1.387,8892.5,12.7,9.8,12.9,12.2
10/09/2022,16.8,4.2,10.4,2.3,0.00,1.088,6106.9,12.8,9.3,12.3,11.9
10/10/2022,18.7,1.2,9.3,-0.0,0.00,1.492,9513.1,13.5,9.1,12.1,11.8
10/11/2022,21.7,3.4,13.9,2.3,16.76,1.585,7854.3,13.6,9.4,11.9,11.6
10/12/2022,16.4,5.5,14.6,5.0,26.92,0.412,1183.1,13.6,11.4,12.5,11.8
10/13/2022,11.2,3.3,7.8,2.5,7.11,0.649,4184.1,12.0,10.4,12.5,12.1
10/14/2022,9.8,0.9,5.2,0.2,8.64,0.856,4346.3,10.6,9.0,12.2,11.6
10/15/2022,8.7,0.8,4.7,-0.7,2.29,0.846,5762.7,10.4,8.3,11.7,11.2
10/16/2022,9.8,3.2,6.7,1.7,6.35,0.491,2316.2,10.2,8.4,11.2,10.9
10/17/2022,7.9,0.7,7.0,-0.0,17.27,0.488,3754.4,9.6,7.7,11.0,10.4
10/18/2022,4.6,1.3,3.8,0.2,4.57,0.381,2842.2,8.3,7.1,10.5,9.9
10/19/2022,5.9,-0.2,4.0,-2.0,0.51,0.594,4713.3,8.7,7.0,10.0,9.6
10/20/2022,11.5,0.4,4.6,-1.4,,0.954,5848.7,10.2,6.7,9.6,9.3
10/21/2022,19.3,0.0,10.3,-1.4,,1.952,8143.7,11.0,6.2,9.4,9.1
10/22/2022,23.9,9.2,13.1,6.1,,2.448,8029.6,13.0,8.4,9.9,9.2
10/23/2022,23.6,10.2,15.5,8.8,,2.157,6890.5,13.6,9.5,10.6,9.8
10/24/2022,22.3,14.0,15.6,11.4,,1.838,3848.9,14.0,11.7,11.3,10.5
10/25/2022,18.0,8.7,12.2,7.2,,1.126,1138.0,13.1,11.8,11.8,11.3
10/26/2022,8.7,2.7,8.1,0.5,,0.430,2083.0,12.5,9.4,11.9,11.5
10/27/2022,12.9,-0.9,4.8,-1.8,,0.994,7349.5,10.8,7.3,11.5,10.5
10/28/2022,14.7,1.0,7.1,-0.6,,0.995,6899.1,10.6,7.1,10.6,10.0
10/29/2022,18.1,0.8,7.9,-0.3,,1.215,7468.4,10.7,6.6,10.1,9.6
10/30/2022,19.2,3.2,8.7,0.7,,1.164,6043.8,10.8,7.0,9.7,9.4
10/31/2022,19.0,6.7,12.7,5.1,,0.861,4773.6,12.3,9.1,10.1,9.6
11/01/2022,19.5,4.5,12.9,3.6,,1.062,5829.8,12.3,8.9,10.2,10.0
11/02/2022,20.0,3.0,11.6,1.5,,1.372,7003.8,11.6,7.7,10.3,9.9
11/03/2022,21.4,9.1,13.4,7.1,,1.675,6518.8,12.0,8.4,10.2,9.9
11/04/2022,17.6,12.0,13.9,8.8,,0.865,821.6,11.8,9.7,12.1,10.1
11/05/2022,17.9,8.1,14.7,5.5,,0.782,512.5,12.6,10.9,11.3,10.9
11/06/2022,13.1,5.4,8.4,1.2,,0.938,3242.2,10.9,9.2,11.4,11.0
11/07/2022,9.1,1.6,1.4,-3.3,,1.420,6851.0,9.8,7.6,11.0,10.3
11/08/2022,10.2,-0.2,3.8,-2.3,,0.906,5858.9,9.2,6.2,10.3,9.6
11/09/2022,14.0,2.8,8.7,0.7,,0.897,2411.6,9.4,6.7,9.6,9.3
11/10/2022,22.2,9.9,15.8,5.4,,1.791,3713.8,11.5,8.3,10.0,9.5
11/11/2022,16.4,0.5,10.1,-3.0,,0.653,1810.0,10.4,7.9,10.2,9.9
11/12/2022,4.6,-1.3,1.0,-3.1,,0.455,2841.0,7.9,6.3,10.2,9.4
11/13/2022,1.9,-2.5,-0.7,-3.8,,0.339,3030.8,6.6,5.5,9.4,8.6
11/14/2022,2.9,-2.2,-1.6,-5.0,,0.445,2469.5,6.6,4.9,8.6,8.1
11/15/2022,0.4,-2.4,-0.4,-5.3,,0.261,1419.1,5.3,4.3,8.1,7.5
11/16/2022,3.5,-4.1,1.3,-4.9,,0.444,4322.8,5.6,4.1,7.5,7.1
11/17/2022,-0.1,-4.6,-0.7,-5.5,,0.149,804.5,4.2,3.7,7.2,6.7
11/18/2022,-1.8,-6.2,-3.0,-8.5,,0.134,483.8,4.1,3.8,6.8,6.4
11/19/2022,-3.0,-8.3,-5.2,-11.9,,0.309,2214.5,4.0,3.7,6.6,6.2
11/20/2022,-2.7,-8.5,-7.1,-12.4,,0.520,4078.7,3.8,3.6,6.4,6.0
11/21/2022,4.2,-7.5,-1.2,-10.1,,0.843,5884.0,3.7,3.4,6.1,5.9
11/22/2022,3.5,-5.2,0.4,-6.4,,0.411,3701.2,3.6,2.9,6.0,5.7
11/23/2022,9.3,-4.8,4.5,-5.9,,0.635,5296.9,3.4,2.1,5.8,5.4
11/24/2022,10.4,0.9,5.3,-0.7,,0.583,3458.0,4.4,2.4,5.5,5.3
11/25/2022,8.9,0.2,4.4,-1.2,,0.735,5260.7,5.9,3.6,5.6,5.3
11/26/2022,12.5,1.2,3.2,-1.2,,1.218,5493.9,5.5,3.0,5.7,5.4
11/27/2022,7.8,0.7,3.0,-1.9,,0.489,1765.6,5.1,3.5,5.8,5.5
11/28/2022,4.6,-2.9,1.8,-4.2,,0.533,2588.1,4.5,2.6,5.8,5.5
11/29/2022,11.2,2.0,10.2,-0.8,,0.652,2043.0,6.1,3.4,5.7,5.5
11/30/2022,11.0,-5.3,10.0,-8.2,,0.433,263.5,6.3,2.4,6.0,5.6
12/01/2022,2.0,-5.0,-3.3,-7.9,,0.642,4070.3,3.5,2.1,5.7,5.0
12/02/2022,9.9,-1.0,6.6,-6.2,,1.107,1561.2,4.4,1.9,5.1,4.8
12/03/2022,8.0,-7.5,6.9,-9.9,,0.303,1060.3,4.9,1.8,5.3,4.9
12/04/2022,2.8,-7.5,-2.2,-9.7,,0.625,4840.4,1.9,1.1,5.1,4.4
12/05/2022,5.8,0.1,1.3,-3.7,,0.532,2312.3,2.3,1.0,4.5,4.2
12/06/2022,3.8,0.2,1.0,-0.9,,0.219,927.4,3.3,2.2,4.4,4.2
12/07/2022,2.4,-1.8,2.1,-2.3,,0.172,956.7,3.1,1.7,4.5,4.3
12/08/2022,0.5,-3.0,-1.6,-5.0,,0.281,1693.8,3.3,2.1,4.5,4.3
12/09/2022,-0.3,-4.2,-2.5,-5.8,,0.316,692.9,2.5,1.2,4.4,4.1
12/10/2022,0.6,-1.5,-1.6,-3.5,,0.268,735.4,2.3,1.4,4.1,3.9
12/11/2022,2.0,-0.9,1.3,-1.8,,0.167,668.2,3.0,2.0,4.1,3.9
12/12/2022,0.8,-0.8,-0.6,-3.3,,0.266,745.8,2.9,2.2,4.1,4.0
12/13/2022,2.1,-1.7,-2.3,-4.4,,0.571,2530.4,3.3,1.9,4.1,4.0
12/14/2022,2.3,-1.6,-2.3,-8.1,,0.958,1071.2,2.3,1.4,4.1,3.8
12/15/2022,2.6,-0.5,2.0,-4.6,,0.212,297.5,2.5,1.6,3.9,3.4
12/16/2022,-0.5,-3.8,-1.1,-4.7,,0.134,764.0,2.1,2.0,3.8,3.6
12/17/2022,-1.9,-4.1,-2.8,-5.2,,0.159,906.9,2.2,2.1,3.8,3.7
12/18/2022,-2.7,-7.1,-3.7,-8.4,,0.120,334.5,2.2,2.0,3.8,3.7
12/19/2022,-3.3,-7.5,-5.4,-8.7,,0.163,1190.3,2.2,2.1,3.8,3.7
12/20/2022,-0.9,-9.4,-2.5,-11.1,,0.229,1985.1,2.2,2.1,3.8,3.6
12/21/2022,-6.0,-12.6,-8.9,-14.1,,0.238,2669.5,2.2,2.0,3.7,3.5
12/22/2022,0.1,-11.8,-2.2,-13.1,,0.297,1956.5,2.1,1.9,3.6,3.4
12/23/2022,-11.8,-16.2,-13.1,-17.7,,0.135,2064.5,2.0,1.8,3.5,3.3
12/24/2022,-10.5,-13.1,-11.8,-14.4,,0.141,1296.3,1.9,1.8,3.4,3.1
12/25/2022,-9.8,-11.2,-11.4,-12.7,,0.147,1625.8,1.9,1.8,3.2,3.1
12/26/2022,-5.1,-10.2,-6.9,-11.6,,0.178,1746.5,1.9,1.7,3.2,3.1
12/27/2022,-4.0,-9.2,-6.5,-10.3,,0.303,2284.4,1.8,1.7,3.2,3.1
12/28/2022,4.2,-5.0,0.9,-6.5,,0.633,3187.0,1.8,1.7,3.2,3.1
12/29/2022,11.2,3.7,10.4,0.6,,0.382,229.5,1.8,1.5,3.2,2.4
12/30/2022,11.8,2.0,11.2,0.7,,0.408,2283.8,5.3,1.8,3.7,2.4
12/31/2022,2.0,-1.8,0.7,-3.0,,0.157,692.0,4.0,2.5,3.9,3.6
01/01/2023,3.1,-0.9,2.7,-1.8,,0.110,310.8,3.0,2.0,3.9,3.7
01/02/2023,3.2,0.8,2.1,0.1,,0.240,1554.2,4.1,2.7,3.9,3.7
01/03/2023,3.7,0.8,3.0,0.1,,0.144,415.9,3.8,3.0,4.0,3.9
01/04/2023,5.3,0.2,4.7,-0.4,,0.211,1133.5,4.7,3.6,4.3,4.0
01/05/2023,0.8,-0.5,0.4,-1.0,,0.104,378.9,3.9,2.6,4.4,4.2
01/06/2023,0.5,-1.4,-0.3,-2.4,,0.150,629.5,3.1,2.4,4.2,4.0
01/07/2023,-0.9,-2.7,-2.0,-5.0,,0.225,729.8,2.5,1.8,4.1,3.7
01/08/2023,-0.3,-2.8,-2.5,-4.8,,0.249,1327.8,2.4,1.4,3.8,3.5
01/09/2023,3.8,-2.7,0.7,-4.2,,0.356,2652.4,2.7,1.0,3.6,3.3
01/10/2023,4.4,-1.0,1.3,-2.0,,0.391,2109.4,2.9,1.2,3.4,3.2
01/11/2023,4.5,0.7,3.3,-0.7,,0.271,1209.1,3.4,2.0,3.6,3.3
01/12/2023,3.2,-0.2,1.7,-3.0,,0.407,1655.6,3.4,2.5,3.7,3.5
01/13/2023,-0.2,-5.4,-2.9,-8.3,,0.525,1583.2,2.5,1.1,3.7,3.4
01/14/2023,0.9,-6.8,-3.8,-8.9,,0.438,3971.6,1.5,0.7,3.4,2.9
01/15/2023,4.2,-4.5,-2.6,-6.8,,0.812,4155.8,1.1,0.5,3.0,2.7
01/16/2023,3.8,0.7,2.6,-6.6,,0.696,424.4,1.5,0.6,2.8,2.5
01/17/2023,5.9,2.0,5.6,1.5,,0.081,68.6,2.9,1.5,3.0,2.5
01/18/2023,2.1,0.1,1.7,-1.9,,0.257,1329.7,3.2,2.2,3.2,2.9
01/19/2023,3.7,0.2,3.3,-1.7,,0.172,491.0,3.1,1.8,3.3,3.1
01/20/2023,0.5,-2.5,-0.0,-3.8,,0.219,1731.7,2.7,1.7,3.3,3.2
01/21/2023,-0.7,-2.7,-2.1,-4.3,,0.200,744.0,1.8,1.2,3.3,3.0
01/22/2023,-0.0,-2.1,-1.2,-3.0,,0.241,1658.5,2.1,1.1,3.1,2.9
01/23/2023,-0.7,-4.2,-2.3,-5.3,,0.201,1036.9,1.6,0.8,3.0,2.8
01/24/2023,0.2,-2.8,-1.7,-4.6,,0.242,1138.1,1.3,0.8,2.8,2.6
01/25/2023,-0.5,-2.0,-1.3,-3.4,,0.205,1463.2,1.2,0.8,2.7,2.5
01/26/2023,0.1,-5.2,-0.7,-6.3,,0.327,3069.2,1.4,1.1,2.6,2.5
01/27/2023,0.2,-7.3,-0.7,-9.7,,0.275,2909.3,1.3,0.8,2.6,2.5
01/28/2023,-2.1,-6.6,-5.3,-9.3,,0.374,2888.6,1.3,1.1,2.6,2.4
01/29/2023,-3.7,-7.5,-6.3,-10.8,,0.368,4143.5,1.3,1.2,2.5,2.4
01/30/2023,-7.1,-14.8,-8.8,-16.8,,0.224,3320.2,1.3,1.2,2.5,2.4
01/31/2023,-7.9,-15.9,-11.2,-17.5,,0.280,4209.8,1.3,1.2,2.5,2.4
02/01/2023,-2.0,-14.4,-7.1,-16.0,,0.589,6618.9,1.3,1.1,2.5,2.4
02/02/2023,,,,,,,,,,,
02/03/2023,-10.1,-15.5,-14.4,-18.9,,0.352,5533.7,1.1,0.6,2.4,2.2
02/04/2023,-1.3,-14.0,-3.8,-16.9,,0.417,2793.1,0.8,0.5,2.3,2.1
02/05/2023,3.1,-3.0,0.2,-6.0,,0.712,4523.5,0.9,0.7,2.2,2.0
02/06/2023,0.1,-5.5,-2.7,-7.7,,0.637,5814.2,1.0,0.8,2.2,2.0
02/07/2023,6.8,-1.8,3.6,-3.2,,0.517,883.4,1.0,0.8,2.2,2.0
